time,j,i,current_speed,current_dir,w,salt,FineSed,tss,NO3,DIP,DIN,PH,TN,TP,wave_dir,weekly_Coral_IN_up,CS_bleach,erdepflux_total,MA_N_pr,MA_N_gr,Turbidity,Oxygen,temp,NH4,longitude,latitude
2020-07-26,0,30,0.27733803,161.25632,-1.2479922e-05,35.281265,1.9794982e-08,0.00049996946,0.04337878,0.008914396,0.06615927,8.078509,50.352783,4.442381,112.347984,2.777778e-16,2.777778e-16,4.7703588e-09,2.777789e-16,7.041918e-11,0.2677824,6747.817,24.411806,0.022780487,145.478698,-15.317137
2020-07-26,0,31,0.2757134,160.73988,-1.2475082e-05,35.27666,9.908048e-09,0.00051105913,0.036120806,0.0076108896,0.058809478,8.078638,50.24862,4.4289513,112.367485,2.777778e-16,2.777778e-16,-1.2241329e-08,2.777789e-16,7.097288e-11,0.25247285,6744.507,24.447754,0.022688668,145.486562,-15.312688
2020-07-26,0,32,0.27561638,161.41808,-1.2482203e-05,35.27201,6.9670336e-09,0.00052257976,0.03336706,0.0076785907,0.056107674,8.078642,50.290337,4.437269,112.37946,2.777778e-16,2.777778e-16,-7.7514855e-08,2.777789e-16,7.137309e-11,0.24754684,6741.902,24.466204,0.022740616,145.494426,-15.308241
2020-07-26,0,33,0.2743725,163.0204,-1.2448446e-05,35.270782,7.1859056e-09,0.0005164272,0.031446952,0.008453367,0.052512772,8.07888,50.59411,4.4827533,112.34749,2.777778e-16,2.777778e-16,-1.4246102e-07,2.777787e-16,5.974675e-11,0.25345215,6742.7954,24.443165,0.021065827,145.50229,-15.303795
2020-07-26,0,34,0.274201,165.01537,-1.2407928e-05,35.271816,6.290281e-09,0.0005039494,0.030389313,0.009415791,0.052804597,8.079119,50.979275,4.5382895,112.20769,2.777778e-16,2.777778e-16,-5.0012545e-08,2.7777887e-16,6.919632e-11,0.25766116,6744.178,24.421083,0.022415284,145.510154,-15.299348
2020-07-26,0,35,0.25592726,168.10896,-1.2317396e-05,35.272957,7.3674777e-09,0.0004903151,0.036484856,0.012915425,0.05915459,8.078924,51.43796,4.6042643,111.991264,2.777778e-16,2.777778e-16,6.9003767e-09,2.777789e-16,7.160337e-11,0.27355155,6745.1255,24.38657,0.022669736,145.518018,-15.294904
2020-07-26,0,36,0.22091171,171.97318,-1.2594273e-05,35.275234,6.669953e-09,0.00047551873,0.03136418,0.012714435,0.053893387,8.078868,51.1692,4.5688567,111.78294,2.777778e-16,2.777778e-16,5.9108142e-08,2.7777887e-16,6.94602e-11,0.28768083,6746.238,24.4034,0.02252921,145.525882,-15.29046
2020-07-26,0,37,0.22111483,170.91438,-1.2839579e-05,35.274803,3.9508197e-09,0.00045956374,0.03505176,0.011032328,0.057835035,8.078437,50.245964,4.437516,111.58275,2.777778e-16,2.777778e-16,-3.984506e-09,2.7777887e-16,6.980731e-11,0.27863052,6741.711,24.45146,0.022783276,145.533746,-15.286018
2020-07-26,0,38,0.21999623,168.28053,-1.3036695e-05,35.26914,1.926663e-09,0.00045131,0.060338717,0.01061324,0.08698542,8.078397,49.142998,4.2786455,111.39064,2.777778e-16,2.777778e-16,-1.32105855e-08,2.777789e-16,6.945552e-11,0.25958294,6731.316,24.540863,0.026646702,145.541611,-15.281578
2020-07-26,0,39,0.22078572,163.63069,-1.3014281e-05,35.254543,1.538341e-09,0.0004544933,0.089290634,0.010433457,0.11596159,8.078324,48.35886,4.167598,111.20662,2.777778e-16,2.777778e-16,-5.826007e-09,2.777789e-16,7.074071e-11,0.25735447,6720.3604,24.609924,0.026670946,145.549475,-15.277137
2020-07-26,0,40,0.21024407,163.06326,-1.3117764e-05,35.23936,1.2872264e-09,0.00045869264,0.10738605,0.010905461,0.138308,8.078286,47.955486,4.111474,111.03069,2.777778e-16,2.777778e-16,1.6130807e-08,2.777789e-16,6.9775144e-11,0.25610098,6711.4224,24.73877,0.03092195,145.55734,-15.272698
2020-07-26,0,41,0.20810296,162.15056,-1.3178762e-05,35.22788,1.1879762e-09,0.00046390525,0.11779038,0.011399,0.14683434,8.078343,47.79673,4.0899196,110.86286,2.777778e-16,2.777778e-16,3.8405013e-08,2.7777887e-16,6.839818e-11,0.26376167,6706.229,24.737104,0.029043963,145.565205,-15.26826
2020-07-26,0,42,0.19824998,162.61293,-1.3296274e-05,35.221546,1.2023633e-09,0.00047013303,0.13612458,0.013556322,0.16300787,8.078207,47.786766,4.089174,110.70311,2.777778e-16,2.777778e-16,-8.88386e-09,2.777789e-16,7.008567e-11,0.2751008,6702.454,24.744656,0.026883306,145.573071,-15.263823
2020-07-26,0,43,0.20169865,160.20712,-1.3392362e-05,35.21836,9.463502e-10,0.0004770421,0.1284931,0.012887542,0.15697505,8.078101,47.76587,4.087065,110.55143,2.777778e-16,2.777778e-16,-2.90697e-08,2.777789e-16,7.027217e-11,0.26670152,6700.2173,24.782772,0.028481951,145.580938,-15.259387
2020-07-26,0,44,0.2005439,157.99393,-1.3513204e-05,35.21609,7.586388e-10,0.00048392633,0.118024684,0.012194636,0.14555168,8.077807,47.765507,4.0881248,110.40782,2.777778e-16,2.777778e-16,-1.2706346e-07,2.777789e-16,7.022546e-11,0.2627539,6699.4165,24.798056,0.027527004,145.588805,-15.254951
2020-07-26,0,45,0.1983322,155.04707,-1.35929195e-05,35.21407,5.3007404e-10,0.00048925454,0.1009086,0.010568568,0.12890427,8.077425,47.724487,4.0830526,110.2723,2.777778e-16,2.777778e-16,-1.5890342e-07,2.7777887e-16,6.9404794e-11,0.25178066,6698.366,24.846445,0.027995659,145.596672,-15.250516
2020-07-26,0,46,0.19551258,151.43575,-1.3672477e-05,35.21014,3.309828e-10,0.0004932858,0.08206198,0.008815941,0.11032314,8.077031,47.65891,4.0747886,110.265434,2.777778e-16,2.777778e-16,-1.2043634e-07,2.777789e-16,7.0489135e-11,0.23785186,6695.978,24.883133,0.028261157,145.60454,-15.246083
2020-07-26,0,47,0.20323229,148.97021,-1.3746822e-05,35.203724,1.8501686e-10,0.0004980983,0.0632952,0.0073143044,0.09112958,8.076799,47.54269,4.05959,110.348,2.777778e-16,2.777778e-16,-8.8582475e-08,2.777789e-16,7.071081e-11,0.22402887,6692.6196,24.92606,0.027834369,145.612409,-15.24165
2020-07-26,0,48,0.21339664,147.60081,-1.3825912e-05,35.197353,1.11454894e-10,0.0005036972,0.04937048,0.0066794665,0.07730921,8.076741,47.48518,4.053756,110.42939,2.777778e-16,2.777778e-16,-5.8621755e-08,2.777789e-16,7.02663e-11,0.21569777,6690.3203,24.922924,0.027938737,145.62028,-15.237218
2020-07-26,0,49,0.22956498,147.89857,-1.3894378e-05,35.192577,6.7969574e-11,0.00047618736,0.040668044,0.0067721056,0.06854148,8.076811,47.506077,4.059264,110.50956,2.777778e-16,2.777778e-16,-4.0388752e-08,2.777789e-16,7.037425e-11,0.21143658,6689.14,24.929361,0.02787344,145.62815,-15.232786
2020-07-26,0,50,0.24665335,148.25613,-1.3976091e-05,35.190563,4.4762728e-11,0.0004429707,0.03530716,0.00680843,0.06266767,8.0770235,47.546947,4.0670247,110.58854,2.777778e-16,2.777778e-16,-5.393706e-08,2.777789e-16,7.0593434e-11,0.20953062,6688.6416,24.932722,0.027360504,145.636021,-15.228356
2020-07-26,0,51,0.26495975,148.82962,-1.3987372e-05,35.19006,2.6887867e-11,0.000409964,0.03155628,0.006642773,0.05728346,8.077151,47.628517,4.0803323,110.66633,2.777778e-16,2.777778e-16,-4.870569e-08,2.777789e-16,7.0420024e-11,0.21018998,6688.808,24.94103,0.025727183,145.643894,-15.223926
2020-07-26,0,52,0.27036932,149.60945,-1.4033211e-05,35.19032,1.3906279e-11,0.0003771777,0.027500864,0.0061310367,0.05209705,8.076975,47.690483,4.090875,110.742905,2.777778e-16,2.777778e-16,-6.074626e-08,2.777789e-16,6.994711e-11,0.2122546,6689.1914,24.943369,0.024596188,145.651766,-15.219497
2020-07-26,0,53,0.27630764,150.27614,-1.4102754e-05,35.18902,1.3136202e-11,0.00034460178,0.027539888,0.006834331,0.051482465,8.076693,47.72326,4.098186,110.81829,2.777778e-16,2.777778e-16,4.827485e-09,2.777789e-16,7.170002e-11,0.21670736,6687.999,24.96628,0.023942577,145.65964,-15.215068
2020-07-26,0,54,0.26985544,151.2242,-1.4209708e-05,35.18267,1.4326419e-11,0.00032466726,0.029201206,0.0076143183,0.053451974,8.076461,47.55756,4.0777197,110.89251,2.777778e-16,2.777778e-16,-4.6438554e-08,2.7777874e-16,5.979263e-11,0.22025654,6682.3984,24.998705,0.024250772,145.667516,-15.21064
2020-07-26,0,55,0.2677463,151.87112,-1.4380153e-05,35.174,1.2694268e-11,0.0003142024,0.030351322,0.007728766,0.053733945,8.076137,47.304455,4.043893,110.96555,2.777778e-16,2.777778e-16,6.895049e-08,2.777789e-16,6.991068e-11,0.21998906,6678.9575,25.039684,0.023382625,145.675394,-15.206213
2020-07-26,0,56,0.27077743,152.27403,-1.4491617e-05,35.165943,6.8862854e-12,0.00030449565,0.028981224,0.0068888874,0.05243091,8.075833,47.07159,4.011419,111.03739,2.777778e-16,2.777778e-16,3.4566778e-08,2.7777887e-16,6.9296534e-11,0.21624564,6676.6562,25.106138,0.023449685,145.683272,-15.201787
2020-07-26,0,57,0.2677794,152.09514,-1.4598864e-05,35.15907,4.1572253e-12,0.00029554585,0.029172719,0.0068132165,0.053258862,8.075284,46.905945,3.989103,111.21456,2.777778e-16,2.777778e-16,2.1148447e-08,2.777789e-16,6.9098616e-11,0.21445513,6674.6963,25.147722,0.02478921,145.691151,-15.197361
2020-07-26,0,58,0.2636352,151.16933,-1.4689454e-05,35.15339,8.5714286e-13,0.00028735393,0.031089544,0.0071919328,0.05622745,8.074775,46.816444,3.9779346,111.46537,2.777778e-16,2.777778e-16,3.355485e-09,2.777789e-16,6.952949e-11,0.21405503,6673.232,25.182037,0.02601537,145.699031,-15.192935
2020-07-26,0,59,0.25876215,150.2341,-1.4806014e-05,35.15153,8.5714286e-13,0.0002702895,0.03834929,0.009068108,0.06305624,8.07458,46.885807,3.9903696,111.95923,2.777778e-16,2.777778e-16,-4.1059668e-08,2.777789e-16,7.046057e-11,0.21911287,6671.6367,25.21573,0.025980819,145.706914,-15.18851
2020-07-26,0,60,0.25587437,149.98253,-1.4810606e-05,35.150425,8.5714286e-13,0.00023527213,0.046290714,0.01161307,0.06978616,8.074729,47.034424,4.014709,112.471,2.777778e-16,2.777778e-16,-4.5232063e-08,2.777789e-16,7.0412995e-11,0.22700337,6669.529,25.266758,0.02499185,145.714799,-15.184086
2020-07-26,0,61,0.23218419,152.96251,-1.4908616e-05,35.1465,1e-12,0.00020071698,0.050802737,0.012934493,0.0739351,8.074854,46.99998,4.011528,112.96594,2.777778e-16,2.777778e-16,-2.4968468e-08,2.777789e-16,7.11254e-11,0.22947833,6667.624,25.32333,0.023132363,145.722686,-15.179662
2020-07-26,0,62,0.19808109,158.43272,-1.5103181e-05,35.1382,1e-12,0.00016663515,0.04890558,0.011312495,0.07376724,8.074858,46.524754,3.9427216,113.44389,2.777778e-16,2.777778e-16,-2.7336057e-08,2.777789e-16,7.0499086e-11,0.21775307,6664.3726,25.362629,0.024861654,145.730572,-15.175238
2020-07-26,0,63,0.18339476,159.26921,-1.6364998e-05,35.131176,1e-12,0.00013301319,0.042177785,0.008432021,0.0664493,8.074682,45.965397,3.8620486,113.90503,2.777778e-16,2.777778e-16,-1.9905087e-08,2.7777892e-16,7.220232e-11,0.20118918,6661.982,25.345978,0.024271514,145.738461,-15.170814
2020-07-26,0,64,0.1845764,143.93845,-1.635644e-05,35.1224,1e-12,0.000101603066,0.023821155,0.0048470576,0.048442878,8.074769,45.64869,3.8169768,114.34933,2.777778e-16,2.777778e-16,-1.3123564e-08,2.777778e-16,2.777778e-16,0.19157052,6661.535,25.399313,0.024621725,145.746353,-15.166391
2020-07-26,0,65,0.19220696,132.89122,-1.6271684e-05,35.121975,1e-12,8.295626e-05,0.021661844,0.004854129,0.047382254,8.074788,45.63406,3.816221,114.77675,2.777778e-16,2.777778e-16,-2.8191774e-08,2.777778e-16,2.777778e-16,0.19115333,6662.7666,25.436066,0.025720404,145.754247,-15.161969
2020-07-26,0,66,0.18797879,127.18343,-1.6243761e-05,35.12164,1e-12,6.407732e-05,0.021364106,0.0054348824,0.046812594,8.074914,45.673454,3.8244784,115.1873,2.777778e-16,2.777778e-16,-2.1162313e-08,2.777778e-16,2.777778e-16,0.1925464,6664.8237,25.429737,0.025448488,145.762143,-15.157547
2020-07-26,0,67,0.1815529,122.88091,-1.6238007e-05,35.121876,1e-12,4.4969558e-05,0.020934617,0.005990007,0.04575365,8.075144,45.71527,3.83299,115.58091,2.777778e-16,2.777778e-16,-1.5919849e-08,2.777778e-16,2.777778e-16,0.19398366,6666.81,25.435375,0.02481903,145.770039,-15.153124
2020-07-26,0,68,0.17644684,119.29572,-1.6237087e-05,35.122314,1e-12,2.5626197e-05,0.02160252,0.006739956,0.04619641,8.075373,45.769505,3.8432803,115.957695,2.777778e-16,2.777778e-16,-9.783165e-09,2.777778e-16,2.777778e-16,0.19546957,6669.0913,25.438196,0.02459389,145.777939,-15.148703
2020-07-26,0,69,0.17235191,116.18354,-1.6241154e-05,35.12291,1e-12,6.0493717e-06,0.023096131,0.0077693625,0.04759405,8.075613,45.838528,3.8559613,116.31761,2.777778e-16,2.777778e-16,-7.647222e-09,2.777778e-16,2.777778e-16,0.19691756,6671.7256,25.440067,0.024497923,145.785841,-15.144281
2020-07-26,0,70,0.1706388,113.36048,-1.624831e-05,35.12405,1e-12,3.7893394e-06,0.025046473,0.009115527,0.050073724,8.075865,45.91531,3.869974,116.6607,2.777778e-16,2.777778e-16,-4.7598587e-09,2.777778e-16,2.777778e-16,0.19821909,6674.7686,25.45965,0.025027255,145.793747,-15.13986
2020-07-26,0,71,0.16909568,110.69309,-1.6257587e-05,35.124947,1e-12,2.966524e-06,0.028521445,0.0110565545,0.053899013,8.076173,46.00839,3.8867097,116.92743,2.777778e-16,2.777778e-16,-2.8801848e-09,2.777778e-16,2.777778e-16,0.19932798,6678.3853,25.461847,0.02537757,145.801655,-15.135438
2020-07-26,0,72,0.16818765,108.59534,-1.6267917e-05,35.125893,1e-12,2.1243436e-06,0.033749934,0.013927957,0.0597276,8.076464,46.13141,3.9081657,116.96254,2.777778e-16,2.777778e-16,-2.0174238e-09,2.777778e-16,2.777778e-16,0.2005314,6683.646,25.460264,0.025977667,145.809564,-15.131017
2020-07-26,0,73,0.1697736,107.85604,-1.6283462e-05,35.126926,1e-12,1.2625804e-06,0.039450713,0.017333006,0.0664187,8.07694,46.292454,3.9347148,116.99805,2.777778e-16,2.777778e-16,-1.110702e-09,2.777778e-16,2.777778e-16,0.20191813,6690.492,25.458805,0.026967986,145.817476,-15.126596
2020-07-26,0,74,0.17069046,107.16553,-1.6295855e-05,35.12804,1e-12,3.8125836e-07,0.04487931,0.020781795,0.07271131,8.077491,46.486755,3.965676,117.03395,2.777778e-16,2.777778e-16,-5.5821187e-10,2.777778e-16,2.777778e-16,0.20362616,6698.042,25.458832,0.02783201,145.825391,-15.122176
2020-07-26,0,75,0.17113028,106.58263,-1.6308217e-05,35.129173,1e-12,1.4838831e-07,0.048977043,0.02405009,0.0771721,8.077995,46.6993,3.9990637,117.070244,2.777778e-16,2.777778e-16,-4.902495e-10,2.777778e-16,2.777778e-16,0.20573045,6705.9033,25.457983,0.028195057,145.833307,-15.117755
2020-07-26,0,76,0.17230128,106.33269,-1.6322854e-05,35.130367,1e-12,1.3779717e-07,0.05133662,0.02700561,0.07975861,8.078561,46.941532,4.0363812,117.10694,2.777778e-16,2.777778e-16,-4.790276e-10,2.777778e-16,2.777778e-16,0.20848587,6714.257,25.456913,0.028421998,145.841227,-15.113334
2020-07-26,0,77,0.17426753,106.20895,-1.633912e-05,35.131466,1e-12,1.2697998e-07,0.048550125,0.02888222,0.07814853,8.079305,47.23026,4.079725,117.144035,2.777778e-16,2.777778e-16,-4.8140925e-10,2.777778e-16,2.777778e-16,0.21223466,6724.3193,25.452332,0.029598402,145.849152,-15.108913
2020-07-26,0,78,0.17608206,105.93574,-1.635613e-05,35.13247,1e-12,1.1593903e-07,0.04537842,0.030263688,0.07624232,8.079915,47.561176,4.1286974,117.18152,2.777778e-16,2.777778e-16,-4.81377e-10,2.777778e-16,2.777778e-16,0.21719801,6734.835,25.448568,0.030863902,145.85708,-15.104492
2020-07-26,0,79,0.17752041,105.58663,-1.6373435e-05,35.13354,1e-12,1.0467419e-07,0.043505352,0.03164995,0.07584548,8.080572,47.931763,4.1827865,117.2194,2.777778e-16,2.777778e-16,-4.73553e-10,2.777778e-16,2.777778e-16,0.2235099,6745.5947,25.445047,0.03234012,145.865011,-15.100071
