time,j,i,current_speed,current_dir,w,salt,FineSed,tss,NO3,DIP,DIN,PH,TN,TP,wave_dir,weekly_Coral_IN_up,CS_bleach,erdepflux_total,MA_N_pr,MA_N_gr,Turbidity,Oxygen,temp,NH4,longitude,latitude
2021-01-03,0,27,0.0644474,202.38783,2.7801507e-05,35.416084,1e-12,0.00046928637,0.98087937,0.0019091917,1.672216,7.9925995,47.561016,3.8231823,109.480385,2.7777778e-16,2.7777778e-16,-4.9285287e-08,2.7777892e-16,7.241278e-11,0.14549454,6437.9453,31.37011,0.69133663,145.455107,-15.330492
2021-01-03,0,28,0.06178016,207.45552,2.7862106e-05,35.410248,1e-12,0.00047908453,1.030856,0.001979763,1.7430439,7.992843,47.523388,3.812108,109.596375,2.7777778e-16,2.7777778e-16,-4.0849894e-08,2.7777884e-16,6.863118e-11,0.14441441,6437.7188,31.344099,0.7121878,145.462971,-15.32604
2021-01-03,0,29,0.05924681,213.42754,2.7933924e-05,35.403606,1e-12,0.0004893106,1.0731372,0.0020383205,1.804979,7.9932256,47.48579,3.801756,109.71056,2.7777778e-16,2.7777778e-16,-2.308965e-08,2.7777884e-16,6.829798e-11,0.14359917,6437.7397,31.323563,0.73184186,145.470834,-15.321587
2021-01-03,0,30,0.057227593,218.3604,2.8021344e-05,35.395752,1e-12,0.00049996946,1.1050693,0.002085218,1.8522173,7.9937387,47.43167,3.7910583,109.82294,2.7777778e-16,2.7777778e-16,2.0519758e-08,2.7777887e-16,6.916301e-11,0.14305112,6438.72,31.30232,0.74714804,145.478698,-15.317137
2021-01-03,0,31,0.055765286,220.51335,2.8153096e-05,35.387012,1e-12,0.00051105913,1.1254816,0.002123968,1.8775339,7.9943156,47.35901,3.7805483,109.93351,2.7777778e-16,2.7777778e-16,1.17151465e-07,2.7777892e-16,7.2231186e-11,0.1427279,6440.7676,31.27977,0.75205225,145.486562,-15.312688
2021-01-03,0,32,0.055165913,220.63977,2.831163e-05,35.378277,1e-12,0.00052257976,1.1381434,0.0021600965,1.8889595,7.994911,47.28539,3.7712872,110.042274,2.7777778e-16,2.7777778e-16,-3.5637964e-08,2.7777884e-16,6.811874e-11,0.14256318,6443.1343,31.258883,0.7508161,145.494426,-15.308241
2021-01-03,0,33,0.055867136,225.9483,2.8563678e-05,35.369205,1e-12,0.0005164272,1.1409775,0.0022046308,1.8758434,7.9955916,47.19092,3.762352,110.13964,2.7777778e-16,2.7777778e-16,-7.153809e-08,2.7777892e-16,7.256969e-11,0.14255673,6446.658,31.233011,0.73486596,145.50229,-15.303795
2021-01-03,0,34,0.06265543,258.63293,2.8828217e-05,35.358753,1e-12,0.0005039494,1.1286372,0.0022407824,1.828839,7.99614,47.082443,3.7554371,110.18659,2.7777778e-16,2.7777778e-16,-8.6359515e-09,2.7777887e-16,7.029915e-11,0.14296557,6451.511,31.1996,0.7002017,145.510154,-15.299348
2021-01-03,0,35,0.07224653,258.42007,2.8919874e-05,35.34853,1e-12,0.0004903151,1.1258712,0.0022767736,1.8319511,7.9964943,47.042034,3.7503757,110.12222,2.7777778e-16,2.7777778e-16,1.9770104e-08,2.7777892e-16,7.197303e-11,0.14345708,6455.2773,31.18409,0.70607996,145.518018,-15.294904
2021-01-03,0,36,0.07666793,259.97797,2.8653534e-05,35.338272,1e-12,0.00047551875,1.1334416,0.0023052,1.864162,7.996967,47.023457,3.7444742,110.05256,2.7777778e-16,2.7777778e-16,2.3588171e-08,2.7777892e-16,7.2725985e-11,0.14374523,6458.859,31.187126,0.73072034,145.525882,-15.29046
2021-01-03,0,37,0.07676015,261.6171,2.8564056e-05,35.327297,1e-12,0.00045956377,1.1401747,0.0022828563,1.888866,7.997908,46.98682,3.7372458,109.97766,2.7777778e-16,2.7777778e-16,-1.887312e-08,2.7777887e-16,7.021801e-11,0.1439448,6463.0117,31.176271,0.74869114,145.533746,-15.286018
2021-01-03,0,38,0.07621414,262.86215,2.8479646e-05,35.317627,1e-12,0.00045130998,1.145291,0.00223368,1.8960863,7.9985404,46.934845,3.7303896,109.89752,2.7777778e-16,2.7777778e-16,-1.5058454e-08,2.777789e-16,7.132273e-11,0.1439388,6466.7495,31.161308,0.75079554,145.541611,-15.281578
